"","year","month","snow","tmax","tmin"
"2824","2010","01",5,-9.4,-20
"2825","2010","11",13,1.1,-2.2
"2826","2010","12",25,6.1,-2.8
"2827","2010","12",5,0.6,-2.8
"2828","2010","12",3,-0.6,-6.1
"2829","2010","12",13,-4.4,-6.1
"2830","2010","12",13,-3.3,-7.2
"2831","2010","12",13,-3.9,-12.8
"2832","2010","12",3,-8.9,-13.3
"2833","2010","12",13,-1.7,-6.1
"2834","2010","12",3,-3.9,-5
"2835","2007","01",25,-3.3,-17.2
"2836","2007","12",51,2.2,-8.3
"2837","2007","12",51,-2.2,-12.2
"2838","2007","12",13,0.6,-9.4
"2839","2007","12",25,2.2,-2.2
"2840","2008","01",89,2.2,-10
"2841","2008","01",25,5.6,-20.6
"2842","2008","01",38,-0.6,-16.1
"2843","2008","01",51,3.3,-9.4
"2844","2008","01",51,-3.3,-10.6
"2845","2008","01",13,-1.7,-8.9
"2846","2008","12",25,9.4,-7.2
"2847","2008","12",76,-8.3,-22.2
"2848","2008","12",51,-5.6,-33.9
"2849","2008","12",25,-1.1,-27.8
"2850","2009","01",51,0.6,-13.9
"2851","2009","01",51,0,-20
"2852","2009","01",76,-8.3,-23.9
"2853","2009","01",76,-1.1,-22.8
"2854","2009","01",51,0.6,-16.7
"2855","2009","12",76,2.8,-6.1
"2856","2009","12",51,2.8,-8.9
"2857","2009","12",13,4.4,-16.1
"2858","2009","12",13,5,-18.3
"2859","2009","12",64,-2.8,-15
"2860","2010","01",13,-1.7,-20
"2861","2010","01",13,-9.4,-20
"2862","2010","12",51,3.9,-15
"2863","2010","12",25,-7.2,-22.2
"2864","2010","12",38,-7.2,-13.3
"2865","2006","01",94,-4.4,-7.8
"2866","2006","01",74,2.8,-10
"2867","2006","01",10,0.6,-12.2
"2868","2006","01",33,-12.8,-21.1
"2869","2006","01",13,2.8,-8.3
"2870","2006","01",13,6.1,-8.3
"2871","2006","01",36,-1.1,-7.2
"2872","2006","01",48,2.8,-6.1
"2873","2006","01",36,2.8,-9.4
"2874","2006","01",10,11.1,-1.7
"2875","2006","11",28,8.9,-2.8
"2876","2006","01",5,-10.6,-12.8
"2877","2006","01",13,1.1,-12.2
"2878","2006","01",8,-8.3,-20.6
"2879","2006","01",13,-2.8,-19.4
"2880","2006","01",25,7.2,-17.8
"2881","2006","01",25,-6.7,-20
"2882","2006","01",25,-10,-18.9
"2883","2006","01",25,2.2,-2.8
"2884","2006","01",38,0.6,-12.8
"2885","2006","12",5,3.3,-3.9
"2886","2006","12",5,1.1,-6.7
"2887","2006","12",5,-1.7,-11.1
"2888","2006","12",51,3.3,-16.1
"2889","2006","12",13,1.7,-7.2
"2890","2006","12",25,-4.4,-11.7
"2891","2006","12",36,-3.3,-15
"2892","2007","01",13,5.6,0
"2893","2007","01",13,-6.7,-15.6
"2894","2007","01",13,-3.9,-7.2
"2895","2007","01",38,-4.4,-7.2
"2896","2007","01",89,-6.1,-13.3
"2897","2007","01",13,-1.1,-9.4
"2898","2007","01",38,0,-13.9
"2899","2007","01",64,-1.7,-11.7
"2900","2007","01",13,-13.9,-25.6
"2901","2007","01",51,-12.2,-25
"2902","2007","01",13,-7.8,-32.2
"2903","2007","11",13,3.9,0.6
"2904","2007","11",25,1.1,-8.3
"2905","2007","11",51,-6.7,-15.6
"2906","2007","11",25,1.1,-10.6
"2907","2007","11",25,6.7,-6.7
"2908","2007","12",64,-1.7,-12.8
"2909","2007","12",89,-2.2,-10
"2910","2007","12",76,-2.2,-16.1
"2911","2007","12",38,-8.3,-23.9
"2912","2007","12",25,-2.8,-16.1
"2913","2007","12",66,-4.4,-13.3
"2914","2007","12",13,-2.2,-8.9
"2915","2007","12",64,1.1,-4.4
"2916","2007","12",25,1.1,-19.4
"2917","2007","12",89,-10.6,-18.3
"2918","2007","12",51,-5.6,-11.1
"2919","2007","12",89,11.7,-5.6
"2920","2007","12",76,1.7,-2.2
"2921","2007","12",89,0,-3.9
"2922","2008","01",89,-1.7,-8.3
"2923","2008","01",25,1.1,-6.7
"2924","2008","01",25,0,-6.7
"2925","2008","01",64,-1.7,-7.2
"2926","2008","01",25,2.2,-14.4
"2927","2008","01",76,-1.1,-7.8
"2928","2008","01",25,-3.3,-23.9
"2929","2008","01",38,-7.8,-20
"2930","2008","01",25,6.1,-10.6
"2931","2008","11",13,2.2,-5
"2932","2008","11",13,-1.7,-9.4
"2933","2008","11",25,-3.9,-12.8
"2934","2008","11",13,1.7,-0.6
"2935","2008","11",51,1.1,-0.6
"2936","2008","11",25,1.1,-0.6
"2937","2008","11",25,2.8,-3.9
"2938","2008","12",25,6.7,-1.1
"2939","2008","12",13,-0.6,-6.7
"2940","2008","12",51,-3.9,-9.4
"2941","2008","12",25,-3.9,-25
"2942","2008","12",38,-6.1,-24.4
"2943","2008","12",25,7.2,-6.1
"2944","2008","12",25,-6.1,-16.7
"2945","2008","12",51,-7.8,-15.6
"2946","2008","12",51,-6.1,-28.3
"2947","2008","12",51,-2.8,-5.6
"2948","2008","12",51,-12.8,-22.8
"2949","2008","12",13,-5.6,-13.9
"2950","2008","12",13,13.9,0.6
"2951","2008","12",13,-5.6,-13.9
"2952","2009","01",25,-2.8,-12.2
"2953","2009","01",13,-5,-13.3
"2954","2009","01",51,0,-7.2
"2955","2009","01",89,-9.4,-30.6
"2956","2009","01",51,-0.6,-26.7
"2957","2009","01",13,-7.8,-17.2
"2958","2009","01",13,-5,-11.1
"2959","2009","01",13,-3.9,-21.1
"2960","2009","01",13,-6.7,-28.3
"2961","2009","01",64,-3.3,-7.2
"2962","2009","01",25,-5,-15.6
"2963","2009","01",38,-4.4,-12.2
"2964","2009","01",89,-2.8,-16.7
"2965","2009","12",13,1.1,-5
"2966","2009","12",38,-0.6,-2.8
"2967","2009","12",38,-0.6,-8.9
"2968","2009","12",64,5,-8.9
"2969","2009","12",25,-0.6,-7.2
"2970","2009","12",25,1.7,-10.6
"2971","2009","12",13,-5,-18.9
"2972","2009","12",25,-10,-20.6
"2973","2009","12",13,-5.6,-12.8
"2974","2009","12",64,5,-1.7
"2975","2009","12",25,-1.7,-19.4
"2976","2010","01",76,0,-4.4
"2977","2010","01",25,1.7,-13.3
"2978","2010","01",89,-10.6,-16.1
"2979","2010","01",76,-10.6,-11.7
"2980","2010","01",38,-7.2,-11.1
"2981","2010","01",13,-5.6,-9.4
"2982","2010","01",51,-7.8,-15
"2983","2010","01",38,-9.4,-25.6
"2984","2010","01",38,1.1,-2.2
"2985","2010","01",51,-3.3,-23.9
"2986","2010","11",51,1.7,-2.2
"2987","2010","12",51,15,2.2
"2988","2010","12",25,15.6,-1.1
"2989","2010","12",51,5,-1.7
"2990","2010","12",51,1.1,-6.7
"2991","2010","12",25,-4.4,-7.8
"2992","2010","12",51,-5.6,-7.8
"2993","2010","12",76,-6.1,-12.2
"2994","2010","12",38,-7.8,-12.8
"2995","2010","12",25,-10,-19.4
"2996","2010","12",13,-8.9,-19.4
"2997","2010","12",13,-5.6,-15.6
"2998","2010","12",76,-2.2,-15
"2999","2010","12",13,-5,-6.7
"3000","2010","12",13,-3.9,-6.7
"3001","2010","12",13,-3.3,-7.8
"3002","2006","01",13,2.8,-3.3
"3003","2006","01",8,-3.3,-10
"3004","2006","01",5,0,-3.3
"3005","2006","01",10,6.7,-1.7
"3006","2006","01",51,1.1,-10
"3007","2006","01",51,-5,-12.8
"3008","2006","11",13,6.7,-2.8
"3009","2006","12",8,-0.6,-6.7
"3010","2006","12",25,0,-12.8
"3011","2006","12",8,2.8,-3.3
"3012","2007","01",76,6.7,-2.2
"3013","2007","01",20,0.6,-8.3
"3014","2007","01",25,-5.6,-12.2
"3015","2007","01",25,-9.4,0.6
"3016","2007","01",25,-5,-7.2
"3017","2007","01",25,-3.3,-7.2
"3018","2007","01",25,0.6,-5.6
"3019","2007","01",25,-1.7,-12.2
"3020","2007","01",13,-10,-17.8
"3021","2007","01",13,2.2,-5
"3022","2007","01",51,-3.9,-12.2
"3023","2007","01",13,-5.6,-11.7
"3024","2007","01",8,-3.3,-11.7
"3025","2007","11",13,2.8,-5.6
"3026","2007","12",25,5,-8.3
"3027","2007","12",76,-0.6,-9.4
"3028","2007","12",25,-3.9,-7.8
"3029","2007","12",13,-5.6,-15
"3030","2007","12",8,-1.1,-2.8
"3031","2007","12",76,1.1,-7.8
"3032","2007","12",51,1.7,-9.4
"3033","2007","12",13,2.8,0.6
"3034","2007","12",46,2.2,-1.1
"3035","2008","01",25,2.8,-9.4
"3036","2008","01",13,-7.8,-17.8
"3037","2008","01",38,2.8,-2.8
"3038","2008","01",51,-1.1,-3.9
"3039","2008","01",76,-4.4,-13.3
"3040","2008","01",13,-5,-12.8
"3041","2008","01",8,-1.7,-8.9
"3042","2008","01",13,10.6,-6.7
"3043","2008","11",25,2.2,-5.6
"3044","2008","11",38,-0.6,-10.6
"3045","2008","11",13,-1.1,-9.4
"3046","2008","11",38,4.4,-3.9
"3047","2008","12",13,7.2,-0.6
"3048","2008","12",10,-0.6,-6.7
"3049","2008","12",13,2.2,-5
"3050","2008","12",89,-1.7,-4.4
"3051","2008","12",51,2.2,-7.2
"3052","2008","12",25,-3.9,-12.2
"3053","2009","01",51,-7.2,-16.1
"3054","2009","01",25,2.8,-12.2
"3055","2009","01",13,1.7,-11.1
"3056","2009","01",13,4.4,-3.9
"3057","2009","01",64,-5.6,-8.9
"3058","2009","01",25,-3.9,-12.2
"3059","2009","01",18,1.7,-17.2
"3060","2009","01",20,-11.7,-18.3
"3061","2009","01",13,-6.7,-13.9
"3062","2009","01",13,9.4,-11.1
"3063","2009","01",38,-3.3,-11.7
"3064","2009","11",13,4.4,-2.2
"3065","2009","12",51,3.9,-2.8
"3066","2009","12",25,3.9,-5.6
"3067","2009","12",13,-5,-10
"3068","2009","12",13,-1.7,-7.8
"3069","2009","12",51,4.4,-3.9
"3070","2009","12",13,-2.2,-13.9
"3071","2010","01",25,2.2,-1.7
"3072","2010","01",25,0.6,-12.8
"3073","2010","01",51,-10.6,-12.8
"3074","2010","01",13,-11.1,-11.7
"3075","2010","01",38,-8.3,-11.1
"3076","2010","01",51,-5.6,-9.4
"3077","2010","01",64,-1.1,-6.7
"3078","2010","01",25,-6.7,-12.2
"3079","2010","01",13,-2.2,-8.3
"3080","2010","01",25,5.6,-1.7
"3081","2010","01",25,0.6,-3.3
"3082","2010","01",13,-0.6,-7.2
"3083","2010","01",64,-1.7,-15
"3084","2010","01",13,-10,-18.9
"3085","2010","12",76,4.4,-2.8
"3086","2010","12",13,-2.2,-5
"3087","2010","12",13,-2.2,-5.6
"3088","2010","12",25,-6.1,-12.8
"3089","2010","12",76,-6.1,-12.8
"3090","2010","12",13,-3.3,-5
"3091","2006","01",51,0,-4.4
"3092","2006","01",25,5,-11.1
"3093","2007","12",51,3.3,-1.1
"3094","2008","12",51,-2.2,-9.4
"3095","2008","12",25,-3.3,-15
"3096","2009","01",51,0.6,-2.8
"3097","2009","01",13,-0.6,-15
"3098","2009","12",51,4.4,-0.6
"3099","2006","01",13,-6.1,-12.2
"3100","2006","01",51,-0.6,-11.1
"3101","2006","01",8,-3.9,-19.4
"3102","2006","01",15,-1.7,-15
"3103","2006","01",10,-1.7,-9.4
"3104","2006","01",3,3.3,-6.1
"3105","2006","01",64,8.9,-13.9
"3106","2006","01",8,1.1,-17.2
"3107","2006","01",8,7.2,-12.8
"3108","2006","01",25,-0.6,-12.8
"3109","2006","01",43,0,-6.1
"3110","2006","01",38,-0.6,-6.1
"3111","2006","01",38,-0.6,-11.7
"3112","2006","01",51,4.4,-1.7
"3113","2006","01",8,6.1,0
"3114","2006","11",3,3.9,-0.6
"3115","2006","11",5,2.2,-1.7
"3116","2006","11",15,2.2,-3.9
"3117","2006","11",3,1.7,-3.3
"3118","2006","12",3,11.1,-0.6
"3119","2006","12",3,1.1,-2.8
"3120","2006","12",13,2.8,-6.1
"3121","2006","12",8,-3.3,-11.1
"3122","2006","12",3,-3.9,-9.4
"3123","2006","12",5,0.6,-6.7
"3124","2006","12",38,1.1,-17.8
"3125","2006","12",5,-3.9,-17.8
"3126","2006","12",5,5,-2.8
"3127","2006","12",10,1.7,-0.6
"3128","2006","12",10,-1.1,-8.9
"3129","2006","12",20,1.1,-4.4
"3130","2006","12",8,0.6,-5
"3131","2006","12",71,0,-7.8
"3132","2007","01",5,3.3,-3.3
"3133","2007","01",46,2.8,0
"3134","2007","01",89,3.9,-3.9
"3135","2007","01",38,-1.7,-8.3
"3136","2007","01",3,7.2,-2.8
"3137","2007","01",8,0.6,-5
"3138","2007","01",25,-0.6,-6.7
"3139","2007","01",38,1.1,-10
"3140","2007","01",5,-9.4,-22.8
"3141","2007","01",13,-4.4,-14.4
"3142","2007","01",51,-1.7,-13.9
"3143","2007","01",25,-10,-21.1
"3144","2007","01",18,-7.2,-13.3
"3145","2007","01",51,-3.3,-13.9
"3146","2007","01",3,-4.4,-22.8
"3147","2007","01",13,-17.8,-25.6
"3148","2007","01",25,-4.4,-17.8
"3149","2007","01",18,-2.8,-15
"3150","2007","01",13,-7.2,-23.3
"3151","2007","11",38,7.8,0
"3152","2007","11",20,5.6,-1.7
"3153","2007","11",8,3.9,-0.6
"3154","2007","11",15,0,-6.1
"3155","2007","11",20,1.7,-10
"3156","2007","11",8,2.2,-8.9
"3157","2007","11",3,-6.1,-15
"3158","2007","11",5,3.3,-5
"3159","2007","11",41,2.8,-5
"3160","2007","11",18,2.2,-6.1
"3161","2007","12",46,-0.6,-13.3
"3162","2007","12",3,-12.2,-15.6
"3163","2007","12",25,0.6,-11.7
"3164","2007","12",10,-7.8,-11.7
"3165","2007","12",10,-6.7,-18.9
"3166","2007","12",3,-5,-17.2
"3167","2007","12",5,-0.6,-11.1
"3168","2007","12",10,-0.6,-11.1
"3169","2007","12",20,-5.6,-9.4
"3170","2007","12",8,1.1,-3.9
"3171","2007","12",89,-0.6,-15
"3172","2007","12",13,-0.6,-20
"3173","2007","12",89,-11.1,-17.2
"3174","2007","12",8,-10,-17.8
"3175","2007","12",25,-2.2,-8.9
"3176","2007","12",5,-1.1,-3.9
"3177","2007","12",97,1.1,-4.4
"3178","2007","12",25,0.6,-1.1
"3179","2007","12",84,-1.7,-3.9
"3180","2008","01",46,-1.1,-13.9
"3181","2008","01",8,1.1,-11.7
"3182","2008","01",13,3.3,-2.8
"3183","2008","01",36,2.2,-6.1
"3184","2008","01",76,-0.6,-3.3
"3185","2008","01",8,-1.1,-10.6
"3186","2008","01",76,0.6,-17.8
"3187","2008","01",51,0.6,-10
"3188","2008","01",8,0.6,-22.2
"3189","2008","01",8,-11.7,-23.9
"3190","2008","01",3,-8.9,-15.6
"3191","2008","01",64,-2.8,-15
"3192","2008","01",25,-6.1,-16.1
"3193","2008","01",13,-7.8,-17.2
"3194","2008","01",8,-6.1,-13.3
"3195","2008","01",20,-4.4,-10
"3196","2008","01",13,2.2,-11.7
"3197","2008","11",3,5.6,1.1
"3198","2008","11",8,1.7,-1.7
"3199","2008","11",91,2.8,-2.2
"3200","2008","11",36,-1.1,-10.6
"3201","2008","11",5,-5,-10
"3202","2008","11",3,-5.6,-10.6
"3203","2008","11",8,-6.7,-12.8
"3204","2008","11",3,-9.4,-15.6
"3205","2008","11",91,0.6,-2.2
"3206","2008","11",8,-0.6,-2.2
"3207","2008","11",43,0,-2.8
"3208","2008","11",8,0.6,-3.3
"3209","2008","12",38,1.7,-9.4
"3210","2008","12",25,4.4,-1.7
"3211","2008","12",5,0,-5.6
"3212","2008","12",25,2.2,-9.4
"3213","2008","12",13,-5,-14.4
"3214","2008","12",13,-3.3,-21.7
"3215","2008","12",38,-10.6,-21.1
"3216","2008","12",25,-1.7,-20
"3217","2008","12",15,-1.1,-7.8
"3218","2008","12",25,-8.3,-16.7
"3219","2008","12",43,-5.6,-15.6
"3220","2008","12",18,7.2,-5.6
"3221","2008","12",38,-0.6,-5
"3222","2008","12",13,-2.8,-15.6
"3223","2009","01",25,-10.6,-20.6
"3224","2009","01",89,-5,-15.6
"3225","2009","01",3,-1.7,-8.3
"3226","2009","01",64,-3.3,-12.8
"3227","2009","01",64,-0.6,-6.7
"3228","2009","01",25,-12.8,-18.3
"3229","2009","01",46,-7.8,-13.3
"3230","2009","01",51,-5.6,-15
"3231","2009","01",8,-7.2,-22.2
"3232","2009","01",5,-3.9,-7.2
"3233","2009","01",18,2.8,-13.9
"3234","2009","01",5,-10,-23.9
"3235","2009","01",20,-7.2,-16.1
"3236","2009","01",33,-5.6,-10.6
"3237","2009","01",33,-3.3,-15.6
"3238","2009","11",23,3.3,-1.1
"3239","2009","11",3,2.8,0.6
"3240","2009","12",10,1.7,-5.6
"3241","2009","12",36,-0.6,-5
"3242","2009","12",13,-1.7,-6.1
"3243","2009","12",18,-2.2,-11.1
"3244","2009","12",13,-8.9,-11.1
"3245","2009","12",81,0,-17.2
"3246","2009","12",51,1.1,-1.1
"3247","2009","12",13,2.8,-11.7
"3248","2009","12",25,-7.2,-18.3
"3249","2009","12",8,-9.4,-15.6
"3250","2009","12",38,-8.3,-15.6
"3251","2009","12",38,2.8,-2.8
"3252","2009","12",76,-0.6,-20.6
"3253","2010","01",25,-3.9,-8.3
"3254","2010","01",8,0,-7.2
"3255","2010","01",23,-7.2,-18.3
"3256","2010","01",5,-12.2,-17.8
"3257","2010","01",15,-7.8,-12.8
"3258","2010","01",13,-8.3,-10.6
"3259","2010","01",25,-9.4,-15.6
"3260","2010","01",3,-5.6,-10.6
"3261","2010","01",13,-5,-17.2
"3262","2010","01",51,1.1,-3.9
"3263","2010","01",13,2.2,-3.9
"3264","2010","01",13,-1.1,-10.6
"3265","2010","01",5,-0.6,-3.9
"3266","2010","01",8,-2.2,-9.4
"3267","2010","01",64,-3.9,-20
"3268","2010","11",3,3.3,-1.1
"3269","2010","11",8,2.2,-0.6
"3270","2010","11",3,12.2,-2.8
"3271","2010","11",13,2.8,-4.4
"3272","2010","11",30,-1.7,-12.2
"3273","2010","12",13,11.1,-3.3
"3274","2010","12",3,-0.6,-3.9
"3275","2010","12",8,-0.6,-6.1
"3276","2010","12",3,-5,-8.3
"3277","2010","12",56,-5,-9.4
"3278","2010","12",25,-6.7,-9.4
"3279","2010","12",15,-7.8,-11.1
"3280","2010","12",5,-2.2,-21.1
"3281","2010","12",13,1.1,-7.8
"3282","2010","12",13,7.2,-3.9
"3283","2010","12",43,0.6,-15
"3284","2010","12",5,-9.4,-15
"3285","2010","12",13,-5,-9.4
"3286","2010","12",13,-3.9,-19.4
"3287","2010","12",5,-4.4,-19.4
"3288","2010","12",5,-4.4,-7.2
"3289","2010","12",5,-4.4,-9.4
"3290","2006","01",30,0.6,-3.9
"3291","2006","01",13,3.9,-3.3
"3292","2006","01",33,-2.8,-11.1
"3293","2006","01",10,7.2,-11.1
"3294","2006","01",8,-10.6,-15
"3295","2006","01",3,1.7,-5.6
"3296","2006","01",3,2.2,-8.3
"3297","2006","01",86,2.8,-6.1
"3298","2006","01",58,0.6,-8.9
"3299","2006","11",10,2.8,-1.1
"3300","2006","11",5,1.1,-1.7
"3301","2006","12",13,5.6,-5
"3302","2006","12",38,1.1,-12.2
"3303","2006","12",5,3.3,-1.7
"3304","2006","12",8,0.6,-2.8
"3305","2007","01",5,1.1,-5.6
"3306","2007","01",18,8.9,-6.1
"3307","2007","01",23,-5.6,-14.4
"3308","2007","01",8,-0.6,-6.7
"3309","2007","01",5,-7.2,-15
"3310","2007","01",5,-5.6,-15
"3311","2007","01",20,-3.3,-6.7
"3312","2007","01",18,-1.7,-11.1
"3313","2007","01",48,-9.4,-17.8
"3314","2007","01",13,-4.4,-16.7
"3315","2007","01",13,0,-7.8
"3316","2007","01",74,-2.2,-11.7
"3317","2007","01",10,-4.4,-11.1
"3318","2007","11",18,7.2,0
"3319","2007","11",13,4.4,-2.2
"3320","2007","12",3,4.4,-5.6
"3321","2007","12",58,3.9,-6.7
"3322","2007","12",10,-3.3,-7.8
"3323","2007","12",36,-5,-14.4
"3324","2007","12",23,5,-4.4
"3325","2007","12",3,1.7,-13.3
"3326","2007","12",38,-2.2,-12.2
"3327","2007","12",58,0.6,-8.9
"3328","2007","12",91,1.7,-1.7
"3329","2008","01",15,1.1,-3.9
"3330","2008","01",61,3.9,-8.9
"3331","2008","01",28,-8.9,-17.2
"3332","2008","01",5,-9.4,-17.2
"3333","2008","01",13,2.2,-2.8
"3334","2008","01",43,-1.7,-4.4
"3335","2008","01",5,1.7,-4.4
"3336","2008","01",5,-3.9,-8.9
"3337","2008","11",15,4.4,-1.1
"3338","2008","11",38,3.9,-4.4
"3339","2008","11",13,-1.7,-7.2
"3340","2008","11",10,-2.8,-6.1
"3341","2008","11",46,-1.1,-6.7
"3342","2008","11",13,-3.3,-9.4
"3343","2008","11",20,3.9,-1.1
"3344","2008","11",13,3.3,-3.9
"3345","2008","12",3,7.2,0
"3346","2008","12",38,-3.3,-11.7
"3347","2008","12",8,-2.2,-12.2
"3348","2008","12",97,-2.2,-11.1
"3349","2008","12",20,1.1,-5.6
"3350","2008","12",91,-4.4,-16.1
"3351","2008","12",64,-0.6,-5.6
"3352","2009","01",48,-5,-13.9
"3353","2009","01",13,-3.3,-13.3
"3354","2009","01",15,0,-13.3
"3355","2009","01",33,3.3,-2.2
"3356","2009","01",94,-6.7,-13.9
"3357","2009","01",3,-6.1,-17.2
"3358","2009","01",10,0.6,-14.4
"3359","2009","01",15,-10.6,-17.8
"3360","2009","01",30,-8.9,-22.8
"3361","2009","01",51,-4.4,-8.9
"3362","2009","01",46,-7.8,-18.3
"3363","2009","01",46,-3.9,-15.6
"3364","2009","12",13,0,-3.9
"3365","2009","12",51,5.6,-5.6
"3366","2009","12",20,-3.9,-9.4
"3367","2009","12",56,-9.4,-20.6
"3368","2009","12",25,5.6,-2.8
"3369","2009","12",30,-2.2,-13.3
"3370","2009","12",10,-5.6,-13.3
"3371","2010","01",64,-0.6,-3.9
"3372","2010","01",51,-10,-12.2
"3373","2010","01",30,-10,-11.7
"3374","2010","01",28,-8.3,-10.6
"3375","2010","01",33,-6.1,-8.9
"3376","2010","01",3,-4.4,-7.8
"3377","2010","01",25,-2.2,-7.2
"3378","2010","01",5,-9.4,-15.6
"3379","2010","01",48,-1.1,-19.4
"3380","2010","01",18,-6.1,-7.8
"3381","2010","01",28,2.8,-1.1
"3382","2010","01",23,0,-2.8
"3383","2010","01",3,1.7,-13.3
"3384","2010","01",15,-10,-18.3
"3385","2010","12",10,14.4,-5
"3386","2010","12",10,1.1,-5.6
"3387","2010","12",30,-0.6,-6.1
"3388","2010","12",10,-2.2,-6.1
"3389","2010","12",8,-1.1,-11.7
"3390","2010","12",38,-3.3,-5.6
"3391","2010","12",30,-3.9,-5.6
"3392","2010","12",51,-3.9,-5.6
"3393","2010","12",5,-3.9,-5.6
"3394","2010","12",81,-7.8,-10
"3395","2010","12",51,-2.8,-9.4
"3396","2006","01",8,1.7,-0.6
"3397","2006","01",25,1.7,-4.4
"3398","2006","01",13,-3.9,-7.2
"3399","2006","01",30,-1.1,-6.1
"3400","2006","01",8,3.9,-7.8
"3401","2006","01",5,2.8,-4.4
"3402","2006","11",25,1.1,-2.2
"3403","2006","12",76,2.2,-5.6
"3404","2006","12",76,-3.3,-6.1
"3405","2006","12",3,0.6,-6.1
"3406","2006","12",30,5.6,-1.7
"3407","2006","12",56,-1.7,-9.4
"3408","2006","12",3,-3.9,-8.9
"3409","2006","12",3,2.8,-1.7
"3410","2006","12",5,1.1,-1.7
"3411","2007","01",13,3.9,-2.8
"3412","2007","01",18,-3.3,-10
"3413","2007","01",15,12.8,-3.9
"3414","2007","01",18,-3.9,-10
"3415","2007","01",30,2.2,-6.1
"3416","2007","01",25,-5,-15.6
"3417","2007","01",13,-4.4,-15
"3418","2007","01",38,-2.2,-5
"3419","2007","01",25,-2.8,-4.4
"3420","2007","01",46,-2.2,-8.9
"3421","2007","01",38,-7.2,-20
"3422","2007","01",25,0,-16.1
"3423","2007","01",8,1.7,-2.8
"3424","2007","01",43,-1.7,-12.2
"3425","2007","01",20,-6.7,-11.7
"3426","2007","11",51,5.6,-0.6
"3427","2007","11",15,1.7,-1.1
"3428","2007","11",13,2.8,-0.6
"3429","2007","11",8,5.6,-5
"3430","2007","12",38,-1.1,-5.6
"3431","2007","12",46,0.6,-5
"3432","2007","12",64,-3.9,-6.1
"3433","2007","12",33,-3.9,-13.3
"3434","2007","12",25,2.8,-3.9
"3435","2007","12",38,1.7,-2.8
"3436","2007","12",51,2.2,-8.3
"3437","2007","12",20,-2.2,-11.7
"3438","2007","12",3,2.2,-0.6
"3439","2007","12",10,10,-3.9
"3440","2007","12",20,1.7,-1.7
"3441","2008","01",15,2.8,-1.7
"3442","2008","01",97,1.1,-8.3
"3443","2008","01",18,-6.7,-15.6
"3444","2008","01",5,3.9,-2.8
"3445","2008","01",3,0,-3.9
"3446","2008","01",20,-1.1,-6.1
"3447","2008","01",3,-1.1,-5
"3448","2008","01",8,1.7,-2.8
"3449","2008","01",58,-3.3,-13.9
"3450","2008","01",91,-1.1,-9.4
"3451","2008","01",18,-5.6,-11.7
"3452","2008","01",43,-5.6,-10.6
"3453","2008","01",5,-5,-12.2
"3454","2008","01",38,-3.9,-10
"3455","2008","01",8,10.6,-6.1
"3456","2008","11",41,5,-0.6
"3457","2008","11",3,12.2,0.6
"3458","2008","11",46,0.6,-8.3
"3459","2008","11",15,-1.1,-8.9
"3460","2008","11",56,-2.2,-8.3
"3461","2008","11",64,0,-7.2
"3462","2008","11",69,1.1,-1.1
"3463","2008","11",25,0,-1.1
"3464","2008","11",38,1.1,-1.7
"3465","2008","12",51,2.8,-2.2
"3466","2008","12",5,-3.3,-9.4
"3467","2008","12",81,-6.1,-15.6
"3468","2008","12",13,0.6,-11.1
"3469","2008","12",64,-1.1,-7.8
"3470","2008","12",18,2.2,-5.6
"3471","2008","12",64,0.6,-10.6
"3472","2008","12",13,-4.4,-10.6
"3473","2008","12",41,1.7,-13.9
"3474","2008","12",8,-2.8,-5
"3475","2008","12",20,0.6,-6.1
"3476","2009","01",38,-5.6,-16.1
"3477","2009","01",3,-1.1,-16.7
"3478","2009","01",13,2.8,-5.6
"3479","2009","01",8,0.6,-11.7
"3480","2009","01",38,2.2,-5.6
"3481","2009","01",51,-4.4,-6.7
"3482","2009","01",18,-4.4,-10.6
"3483","2009","01",25,-11.1,-16.1
"3484","2009","01",25,-9.4,-20
"3485","2009","01",71,-5.6,-24.4
"3486","2009","01",38,-2.2,-15.6
"3487","2009","01",89,-8.3,-18.3
"3488","2009","01",13,-7.2,-16.1
"3489","2009","01",38,7.2,-8.9
"3490","2009","01",8,-8.3,-18.9
"3491","2009","01",10,-5,-13.3
"3492","2009","01",89,-4.4,-12.2
"3493","2009","01",30,-4.4,-10
"3494","2009","01",89,-4.4,-11.7
"3495","2009","12",13,2.8,-1.1
"3496","2009","12",25,0.6,-5
"3497","2009","12",38,-1.1,-5.6
"3498","2009","12",13,3.3,-2.2
"3499","2009","12",8,6.7,-5.6
"3500","2009","12",36,-5,-11.7
"3501","2009","12",41,2.8,-6.7
"3502","2009","12",38,-5,-7.8
"3503","2009","12",8,-0.6,-7.8
"3504","2009","12",38,-0.6,-7.8
"3505","2009","12",89,-1.7,-3.9
"3506","2009","12",15,-1.7,-15
"3507","2009","12",64,-4.4,-10.6
"3508","2009","12",8,-7.2,-11.1
"3509","2010","01",8,1.7,-2.2
"3510","2010","01",36,-7.2,-8.9
"3511","2010","01",25,-3.9,-8.9
"3512","2010","01",3,-3.9,-5
"3513","2010","01",76,-2.8,-6.1
"3514","2010","01",64,-5,-15
"3515","2010","01",13,-7.2,-11.7
"3516","2010","01",8,-5,-9.4
"3517","2010","01",13,-0.6,-2.8
